region,zone,district,Month,Year,date,test_performed,confirmed_all,confirmed_u5,confirmed_5_14,confirmed_15,population,pop_5,pop_514,pop_15,war_affected_regions,war_affected_zones,war_affected_districts
Amhara,North Wollo,Wadla,January,2021,2021-01-01,13,5,0,2,3,161688.5916,23367.9593,40599.74147,97720.89083,Affected_regions,Affected_zones,Affected_district
Amhara,North Wollo,Wadla,February,2021,2021-02-01,17,2,0,0,2,161688.5916,23367.9593,40599.74147,97720.89083,Affected_regions,Affected_zones,Affected_district
Amhara,North Wollo,Wadla,March,2021,2021-03-01,16,1,0,0,1,161688.5916,23367.9593,40599.74147,97720.89083,Affected_regions,Affected_zones,Affected_district
Amhara,North Wollo,Wadla,April,2021,2021-04-01,9,3,0,0,3,161688.5916,23367.9593,40599.74147,97720.89083,Affected_regions,Affected_zones,Affected_district
Amhara,North Wollo,Wadla,May,2021,2021-05-01,34,5,0,0,5,161688.5916,23367.9593,40599.74147,97720.89083,Affected_regions,Affected_zones,Affected_district
Amhara,North Wollo,Wadla,June,2021,2021-06-01,57,12,1,0,11,161688.5916,23367.9593,40599.74147,97720.89083,Affected_regions,Affected_zones,Affected_district
Amhara,North Wollo,Woldiya town,July,2019,2019-07-01,17,8,0,1,7,72649.18326,10499.58529,18242.09135,43907.50662,Affected_regions,Affected_zones,surrounding_affected
Amhara,North Wollo,Woldiya town,August,2019,2019-08-01,10,5,0,0,5,72649.18326,10499.58529,18242.09135,43907.50662,Affected_regions,Affected_zones,surrounding_affected
Amhara,North Wollo,Woldiya town,September,2019,2019-09-01,10,5,0,0,5,72649.18326,10499.58529,18242.09135,43907.50662,Affected_regions,Affected_zones,surrounding_affected
Amhara,North Wollo,Woldiya town,October,2019,2019-10-01,12,5,0,2,3,72649.18326,10499.58529,18242.09135,43907.50662,Affected_regions,Affected_zones,surrounding_affected
Amhara,North Wollo,Woldiya town,November,2019,2019-11-01,17,12,0,0,12,72649.18326,10499.58529,18242.09135,43907.50662,Affected_regions,Affected_zones,surrounding_affected
Amhara,North Wollo,Woldiya town,December,2019,2019-12-01,4,4,0,0,4,72649.18326,10499.58529,18242.09135,43907.50662,Affected_regions,Affected_zones,surrounding_affected
Amhara,North Wollo,Woldiya town,January,2019,2019-01-01,1,1,0,0,1,72649.18326,10499.58529,18242.09135,43907.50662,Affected_regions,Affected_zones,surrounding_affected
Amhara,North Wollo,Woldiya town,February,2019,2019-02-01,10,3,0,0,3,72649.18326,10499.58529,18242.09135,43907.50662,Affected_regions,Affected_zones,surrounding_affected
Amhara,North Wollo,Woldiya town,March,2019,2019-03-01,10,3,0,3,0,72649.18326,10499.58529,18242.09135,43907.50662,Affected_regions,Affected_zones,surrounding_affected
Amhara,North Wollo,Woldiya town,April,2019,2019-04-01,11,5,0,0,5,72649.18326,10499.58529,18242.09135,43907.50662,Affected_regions,Affected_zones,surrounding_affected
Amhara,North Wollo,Woldiya town,May,2019,2019-05-01,10,5,0,2,3,72649.18326,10499.58529,18242.09135,43907.50662,Affected_regions,Affected_zones,surrounding_affected
Amhara,North Wollo,Woldiya town,June,2019,2019-06-01,19,13,0,6,7,72649.18326,10499.58529,18242.09135,43907.50662,Affected_regions,Affected_zones,surrounding_affected
Amhara,North Wollo,Woldiya town,July,2020,2020-07-01,17,15,0,3,12,73807.53359,10666.99526,18532.95123,44607.58709,Affected_regions,Affected_zones,surrounding_affected
Amhara,North Wollo,Woldiya town,August,2020,2020-08-01,20,14,0,7,7,73807.53359,10666.99526,18532.95123,44607.58709,Affected_regions,Affected_zones,surrounding_affected
Amhara,North Wollo,Woldiya town,September,2020,2020-09-01,28,24,1,1,22,73807.53359,10666.99526,18532.95123,44607.58709,Affected_regions,Affected_zones,surrounding_affected
Amhara,North Wollo,Woldiya town,October,2020,2020-10-01,34,34,6,3,25,73807.53359,10666.99526,18532.95123,44607.58709,Affected_regions,Affected_zones,surrounding_affected
Amhara,North Wollo,Woldiya town,November,2020,2020-11-01,34,21,0,0,21,73807.53359,10666.99526,18532.95123,44607.58709,Affected_regions,Affected_zones,surrounding_affected
Amhara,North Wollo,Woldiya town,December,2020,2020-12-01,18,17,0,0,17,73807.53359,10666.99526,18532.95123,44607.58709,Affected_regions,Affected_zones,surrounding_affected
Amhara,North Wollo,Woldiya town,January,2020,2020-01-01,16,16,1,1,14,73807.53359,10666.99526,18532.95123,44607.58709,Affected_regions,Affected_zones,surrounding_affected
Amhara,North Wollo,Woldiya town,February,2020,2020-02-01,17,17,0,0,17,73807.53359,10666.99526,18532.95123,44607.58709,Affected_regions,Affected_zones,surrounding_affected
Amhara,North Wollo,Woldiya town,March,2020,2020-03-01,16,16,0,1,15,73807.53359,10666.99526,18532.95123,44607.58709,Affected_regions,Affected_zones,surrounding_affected
Amhara,North Wollo,Woldiya town,April,2020,2020-04-01,54,32,0,0,32,73807.53359,10666.99526,18532.95123,44607.58709,Affected_regions,Affected_zones,surrounding_affected
Amhara,North Wollo,Woldiya town,May,2020,2020-05-01,11,11,0,0,11,73807.53359,10666.99526,18532.95123,44607.58709,Affected_regions,Affected_zones,surrounding_affected
Amhara,North Wollo,Woldiya town,June,2020,2020-06-01,26,26,0,0,26,73807.53359,10666.99526,18532.95123,44607.58709,Affected_regions,Affected_zones,surrounding_affected
Amhara,North Wollo,Woldiya town,July,2021,2021-07-01,59,50,0,2,48,74953.95066,10832.68059,18820.81469,45300.45538,Affected_regions,Affected_zones,surrounding_affected
Amhara,North Wollo,Woldiya town,August,2021,2021-08-01,57,34,0,1,33,74953.95066,10832.68059,18820.81469,45300.45538,Affected_regions,Affected_zones,surrounding_affected
Amhara,North Wollo,Woldiya town,September,2021,2021-09-01,2,2,0,0,2,74953.95066,10832.68059,18820.81469,45300.45538,Affected_regions,Affected_zones,surrounding_affected
Amhara,North Wollo,Woldiya town,October,2021,2021-10-01,250,88,2,2,84,74953.95066,10832.68059,18820.81469,45300.45538,Affected_regions,Affected_zones,surrounding_affected
Amhara,North Wollo,Woldiya town,November,2021,2021-11-01,28,15,0,2,13,74953.95066,10832.68059,18820.81469,45300.45538,Affected_regions,Affected_zones,surrounding_affected
Amhara,North Wollo,Woldiya town,December,2021,2021-12-01,13,13,0,0,13,74953.95066,10832.68059,18820.81469,45300.45538,Affected_regions,Affected_zones,surrounding_affected
Amhara,North Wollo,Woldiya town,January,2021,2021-01-01,35,36,4,0,32,74953.95066,10832.68059,18820.81469,45300.45538,Affected_regions,Affected_zones,surrounding_affected
Amhara,North Wollo,Woldiya town,February,2021,2021-02-01,5,5,0,1,4,74953.95066,10832.68059,18820.81469,45300.45538,Affected_regions,Affected_zones,surrounding_affected
Amhara,North Wollo,Woldiya town,March,2021,2021-03-01,10,3,0,0,3,74953.95066,10832.68059,18820.81469,45300.45538,Affected_regions,Affected_zones,surrounding_affected
Amhara,North Wollo,Woldiya town,April,2021,2021-04-01,2,2,0,0,2,74953.95066,10832.68059,18820.81469,45300.45538,Affected_regions,Affected_zones,surrounding_affected
Amhara,North Wollo,Woldiya town,May,2021,2021-05-01,60,2,0,0,2,74953.95066,10832.68059,18820.81469,45300.45538,Affected_regions,Affected_zones,surrounding_affected
Amhara,North Wollo,Woldiya town,June,2021,2021-06-01,41,8,0,0,8,74953.95066,10832.68059,18820.81469,45300.45538,Affected_regions,Affected_zones,surrounding_affected
Amhara,Oromia Special,Artuma Fursi,July,2019,2019-07-01,540,22,2,8,12,103610.8585,14974.30524,26016.51748,62620.03578,Affected_regions,Affected_zones,Affected_district
Amhara,Oromia Special,Artuma Fursi,August,2019,2019-08-01,789,33,5,7,21,103610.8585,14974.30524,26016.51748,62620.03578,Affected_regions,Affected_zones,Affected_district
Amhara,Oromia Special,Artuma Fursi,September,2019,2019-09-01,892,62,9,20,33,103610.8585,14974.30524,26016.51748,62620.03578,Affected_regions,Affected_zones,Affected_district
Amhara,Oromia Special,Artuma Fursi,October,2019,2019-10-01,835,28,3,12,13,103610.8585,14974.30524,26016.51748,62620.03578,Affected_regions,Affected_zones,Affected_district
Amhara,Oromia Special,Artuma Fursi,November,2019,2019-11-01,769,15,4,4,7,103610.8585,14974.30524,26016.51748,62620.03578,Affected_regions,Affected_zones,Affected_district
Amhara,Oromia Special,Artuma Fursi,December,2019,2019-12-01,581,11,2,4,5,103610.8585,14974.30524,26016.51748,62620.03578,Affected_regions,Affected_zones,Affected_district
Amhara,Oromia Special,Artuma Fursi,January,2019,2019-01-01,359,3,2,1,0,103610.8585,14974.30524,26016.51748,62620.03578,Affected_regions,Affected_zones,Affected_district
Amhara,Oromia Special,Artuma Fursi,February,2019,2019-02-01,388,1,1,0,0,103610.8585,14974.30524,26016.51748,62620.03578,Affected_regions,Affected_zones,Affected_district
Amhara,Oromia Special,Artuma Fursi,March,2019,2019-03-01,429,6,3,2,1,103610.8585,14974.30524,26016.51748,62620.03578,Affected_regions,Affected_zones,Affected_district
Amhara,Oromia Special,Artuma Fursi,April,2019,2019-04-01,297,8,0,3,5,103610.8585,14974.30524,26016.51748,62620.03578,Affected_regions,Affected_zones,Affected_district
Amhara,Oromia Special,Artuma Fursi,May,2019,2019-05-01,498,7,0,2,5,103610.8585,14974.30524,26016.51748,62620.03578,Affected_regions,Affected_zones,Affected_district
Amhara,Oromia Special,Artuma Fursi,June,2019,2019-06-01,658,14,2,4,8,103610.8585,14974.30524,26016.51748,62620.03578,Affected_regions,Affected_zones,Affected_district
Amhara,Oromia Special,Artuma Fursi,July,2020,2020-07-01,713,17,2,5,10,105262.8753,15213.06211,26431.3362,63618.477,Affected_regions,Affected_zones,Affected_district
Amhara,Oromia Special,Artuma Fursi,August,2020,2020-08-01,921,40,7,10,23,105262.8753,15213.06211,26431.3362,63618.477,Affected_regions,Affected_zones,Affected_district
Amhara,Oromia Special,Artuma Fursi,September,2020,2020-09-01,1335,83,8,31,44,105262.8753,15213.06211,26431.3362,63618.477,Affected_regions,Affected_zones,Affected_district
Amhara,Oromia Special,Artuma Fursi,October,2020,2020-10-01,1488,49,6,16,27,105262.8753,15213.06211,26431.3362,63618.477,Affected_regions,Affected_zones,Affected_district
Amhara,Oromia Special,Artuma Fursi,November,2020,2020-11-01,1557,62,11,14,37,105262.8753,15213.06211,26431.3362,63618.477,Affected_regions,Affected_zones,Affected_district
Amhara,Oromia Special,Artuma Fursi,December,2020,2020-12-01,1035,50,8,14,28,105262.8753,15213.06211,26431.3362,63618.477,Affected_regions,Affected_zones,Affected_district
Amhara,Oromia Special,Artuma Fursi,January,2020,2020-01-01,719,33,4,12,17,105262.8753,15213.06211,26431.3362,63618.477,Affected_regions,Affected_zones,Affected_district
Amhara,Oromia Special,Artuma Fursi,February,2020,2020-02-01,1000,27,6,12,9,105262.8753,15213.06211,26431.3362,63618.477,Affected_regions,Affected_zones,Affected_district
Amhara,Oromia Special,Artuma Fursi,March,2020,2020-03-01,965,45,8,6,31,105262.8753,15213.06211,26431.3362,63618.477,Affected_regions,Affected_zones,Affected_district
Amhara,Oromia Special,Artuma Fursi,April,2020,2020-04-01,728,58,16,19,23,105262.8753,15213.06211,26431.3362,63618.477,Affected_regions,Affected_zones,Affected_district
Amhara,Oromia Special,Artuma Fursi,May,2020,2020-05-01,884,62,8,26,28,105262.8753,15213.06211,26431.3362,63618.477,Affected_regions,Affected_zones,Affected_district
Amhara,Oromia Special,Artuma Fursi,June,2020,2020-06-01,1236,144,31,68,45,105262.8753,15213.06211,26431.3362,63618.477,Affected_regions,Affected_zones,Affected_district
Amhara,Oromia Special,Artuma Fursi,July,2021,2021-07-01,1240,192,37,68,87,106897.8731,15449.35931,26841.88148,64606.63231,Affected_regions,Affected_zones,Affected_district
Amhara,Oromia Special,Artuma Fursi,August,2021,2021-08-01,1239,92,26,26,40,106897.8731,15449.35931,26841.88148,64606.63231,Affected_regions,Affected_zones,Affected_district
Amhara,Oromia Special,Artuma Fursi,September,2021,2021-09-01,2005,138,22,46,70,106897.8731,15449.35931,26841.88148,64606.63231,Affected_regions,Affected_zones,Affected_district
Amhara,Oromia Special,Artuma Fursi,October,2021,2021-10-01,1881,119,19,37,63,106897.8731,15449.35931,26841.88148,64606.63231,Affected_regions,Affected_zones,Affected_district
Amhara,Oromia Special,Artuma Fursi,November,2021,2021-11-01,1095,78,16,19,43,106897.8731,15449.35931,26841.88148,64606.63231,Affected_regions,Affected_zones,Affected_district
Amhara,Oromia Special,Artuma Fursi,December,2021,2021-12-01,883,41,4,16,21,106897.8731,15449.35931,26841.88148,64606.63231,Affected_regions,Affected_zones,Affected_district
Amhara,Oromia Special,Artuma Fursi,January,2021,2021-01-01,693,14,2,4,8,106897.8731,15449.35931,26841.88148,64606.63231,Affected_regions,Affected_zones,Affected_district
Amhara,Oromia Special,Artuma Fursi,February,2021,2021-02-01,737,14,3,2,9,106897.8731,15449.35931,26841.88148,64606.63231,Affected_regions,Affected_zones,Affected_district
Amhara,Oromia Special,Artuma Fursi,March,2021,2021-03-01,536,9,2,3,4,106897.8731,15449.35931,26841.88148,64606.63231,Affected_regions,Affected_zones,Affected_district
Amhara,Oromia Special,Artuma Fursi,April,2021,2021-04-01,688,20,1,4,15,106897.8731,15449.35931,26841.88148,64606.63231,Affected_regions,Affected_zones,Affected_district
Amhara,Oromia Special,Artuma Fursi,May,2021,2021-05-01,714,17,1,6,10,106897.8731,15449.35931,26841.88148,64606.63231,Affected_regions,Affected_zones,Affected_district
Amhara,Oromia Special,Artuma Fursi,June,2021,2021-06-01,1060,35,7,15,13,106897.8731,15449.35931,26841.88148,64606.63231,Affected_regions,Affected_zones,Affected_district
Amhara,Oromia Special,Bati Town,July,2019,2019-07-01,891,45,11,7,27,36967.88428,5342.764178,9282.575411,22342.54469,Affected_regions,Affected_zones,surrounding_affected
Amhara,Oromia Special,Bati Town,August,2019,2019-08-01,900,52,17,15,20,36967.88428,5342.764178,9282.575411,22342.54469,Affected_regions,Affected_zones,surrounding_affected
Amhara,Oromia Special,Bati Town,September,2019,2019-09-01,841,32,6,10,16,36967.88428,5342.764178,9282.575411,22342.54469,Affected_regions,Affected_zones,surrounding_affected
Amhara,Oromia Special,Bati Town,October,2019,2019-10-01,1111,35,10,12,13,36967.88428,5342.764178,9282.575411,22342.54469,Affected_regions,Affected_zones,surrounding_affected
Amhara,Oromia Special,Bati Town,November,2019,2019-11-01,406,308,4,8,296,36967.88428,5342.764178,9282.575411,22342.54469,Affected_regions,Affected_zones,surrounding_affected
Amhara,Oromia Special,Bati Town,December,2019,2019-12-01,665,42,10,11,21,36967.88428,5342.764178,9282.575411,22342.54469,Affected_regions,Affected_zones,surrounding_affected
Amhara,Oromia Special,Bati Town,January,2019,2019-01-01,643,35,13,4,18,36967.88428,5342.764178,9282.575411,22342.54469,Affected_regions,Affected_zones,surrounding_affected
Amhara,Oromia Special,Bati Town,February,2019,2019-02-01,449,36,11,3,22,36967.88428,5342.764178,9282.575411,22342.54469,Affected_regions,Affected_zones,surrounding_affected
Amhara,Oromia Special,Bati Town,March,2019,2019-03-01,957,68,12,13,43,36967.88428,5342.764178,9282.575411,22342.54469,Affected_regions,Affected_zones,surrounding_affected
Amhara,Oromia Special,Bati Town,April,2019,2019-04-01,1255,68,14,24,30,36967.88428,5342.764178,9282.575411,22342.54469,Affected_regions,Affected_zones,surrounding_affected
Amhara,Oromia Special,Bati Town,May,2019,2019-05-01,1709,118,31,41,46,36967.88428,5342.764178,9282.575411,22342.54469,Affected_regions,Affected_zones,surrounding_affected
Amhara,Oromia Special,Bati Town,June,2019,2019-06-01,1845,52,7,18,27,36967.88428,5342.764178,9282.575411,22342.54469,Affected_regions,Affected_zones,surrounding_affected
Amhara,Oromia Special,Bati Town,July,2020,2020-07-01,1392,65,16,18,31,37557.31638,5427.951545,9430.580849,22698.78399,Affected_regions,Affected_zones,surrounding_affected
Amhara,Oromia Special,Bati Town,August,2020,2020-08-01,832,34,6,11,17,37557.31638,5427.951545,9430.580849,22698.78399,Affected_regions,Affected_zones,surrounding_affected
Amhara,Oromia Special,Bati Town,September,2020,2020-09-01,727,33,9,11,13,37557.31638,5427.951545,9430.580849,22698.78399,Affected_regions,Affected_zones,surrounding_affected
Amhara,Oromia Special,Bati Town,October,2020,2020-10-01,1250,36,9,10,17,37557.31638,5427.951545,9430.580849,22698.78399,Affected_regions,Affected_zones,surrounding_affected
Amhara,Oromia Special,Bati Town,November,2020,2020-11-01,1719,41,8,12,21,37557.31638,5427.951545,9430.580849,22698.78399,Affected_regions,Affected_zones,surrounding_affected
Amhara,Oromia Special,Bati Town,December,2020,2020-12-01,1099,49,3,17,29,37557.31638,5427.951545,9430.580849,22698.78399,Affected_regions,Affected_zones,surrounding_affected
Amhara,Oromia Special,Bati Town,January,2020,2020-01-01,1254,43,13,4,26,37557.31638,5427.951545,9430.580849,22698.78399,Affected_regions,Affected_zones,surrounding_affected
Amhara,Oromia Special,Bati Town,February,2020,2020-02-01,875,32,4,7,21,37557.31638,5427.951545,9430.580849,22698.78399,Affected_regions,Affected_zones,surrounding_affected
Amhara,Oromia Special,Bati Town,March,2020,2020-03-01,786,20,2,6,12,37557.31638,5427.951545,9430.580849,22698.78399,Affected_regions,Affected_zones,surrounding_affected
Amhara,Oromia Special,Bati Town,April,2020,2020-04-01,509,5,1,3,1,37557.31638,5427.951545,9430.580849,22698.78399,Affected_regions,Affected_zones,surrounding_affected
Amhara,Oromia Special,Bati Town,May,2020,2020-05-01,350,14,3,3,8,37557.31638,5427.951545,9430.580849,22698.78399,Affected_regions,Affected_zones,surrounding_affected
Amhara,Oromia Special,Bati Town,June,2020,2020-06-01,568,13,3,6,4,37557.31638,5427.951545,9430.580849,22698.78399,Affected_regions,Affected_zones,surrounding_affected
Amhara,Oromia Special,Bati Town,July,2021,2021-07-01,88,15,3,4,8,38140.67619,5512.261317,9577.061546,23051.35333,Affected_regions,Affected_zones,surrounding_affected
Amhara,Oromia Special,Bati Town,August,2021,2021-08-01,407,11,0,6,5,38140.67619,5512.261317,9577.061546,23051.35333,Affected_regions,Affected_zones,surrounding_affected
Amhara,Oromia Special,Bati Town,September,2021,2021-09-01,566,11,2,5,4,38140.67619,5512.261317,9577.061546,23051.35333,Affected_regions,Affected_zones,surrounding_affected
Amhara,Oromia Special,Bati Town,October,2021,2021-10-01,483,15,1,0,14,38140.67619,5512.261317,9577.061546,23051.35333,Affected_regions,Affected_zones,surrounding_affected
